transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_ef94c0a9,CUST_65751,5275365029071994,2024-10-23 17:58:31.931320+00:00,Gas,major,Mobil,18731.85,JPY,Japan,Unknown City,medium,Basic Credit,False,Chrome,web,19ee68f7afba0d79093f5f3f199a3f00,56.190.73.125,0,False,17,False,"{'num_transactions': 41, 'total_amount': 1224891.9793822141, 'unique_merchants': 34, 'unique_countries': 8, 'max_single_amount': 141014.9752485143}",False
TX_2559cfb4,CUST_78886,5594046380535082,2024-10-02 20:36:52.896510+00:00,Entertainment,gaming,Nintendo eShop,3159.82,MXN,Mexico,Unknown City,medium,Basic Credit,False,Edge,web,f95b2369cb113bb95879d5ee3e0e4ae2,37.66.29.128,0,True,20,False,"{'num_transactions': 357, 'total_amount': 4807884.891419081, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 484008.46093747637}",False
TX_f53d8760,CUST_96119,6303238039880916,2024-10-07 14:49:51.518459+00:00,Healthcare,medical,Lab Corp,236698.18,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Firefox,web,e2a669e8d0a0d9ed32f03f1bcefc0595,134.50.60.191,0,False,14,False,"{'num_transactions': 301, 'total_amount': 64532659.74342393, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 3422369.158797976}",False
TX_b6af011a,CUST_49310,6243028920229783,2024-10-30 16:52:38.693873+00:00,Travel,hotels,Marriott,48710.45,RUB,Russia,Unknown City,medium,Gold Credit,False,Safari,web,8fb1912c6045ea5133429db255d1ab33,199.86.61.38,0,True,16,False,"{'num_transactions': 9, 'total_amount': 324301.3110855271, 'unique_merchants': 9, 'unique_countries': 4, 'max_single_amount': 128422.64634526285}",False
TX_be633cc0,CUST_99350,4735215273712727,2024-10-12 15:18:26.758205+00:00,Grocery,online,Amazon Fresh,1121.2,AUD,Australia,Unknown City,medium,Platinum Credit,False,Safari,web,6456b35c516b87e53b1b81dcd87a64a2,142.188.148.199,0,False,15,True,"{'num_transactions': 212, 'total_amount': 9447603.854389016, 'unique_merchants': 91, 'unique_countries': 11, 'max_single_amount': 1625925.5740386336}",False
TX_655a7437,CUST_86130,374426632352238,2024-09-30 06:38:49.753253+00:00,Grocery,physical,Aldi,258889.31,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Firefox,web,7253fe8970023d1baa3bca177e437cbf,31.200.245.128,0,False,6,False,"{'num_transactions': 1078, 'total_amount': 274390239.85370153, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3712329.3247359637}",False
TX_d8c2701e,CUST_49028,4942314141396307,2024-09-30 17:37:27.383907+00:00,Education,supplies,Barnes & Noble,593.26,SGD,Singapore,Unknown City,medium,Premium Debit,False,Edge,web,5d324d1a4aeb64b8f53bd108d9ee5405,204.66.15.225,0,False,17,False,"{'num_transactions': 561, 'total_amount': 18453655.055758163, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3140037.908042784}",False
TX_9c87203b,CUST_75970,6434420833335238,2024-10-12 16:44:21.761184+00:00,Retail,physical,Target,895.42,USD,USA,San Diego,medium,Platinum Credit,False,iOS App,mobile,cdcfdfd3055bd026ca35601b3c04c139,40.131.111.151,1,False,16,True,"{'num_transactions': 921, 'total_amount': 35242152.38518105, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1002547.4507719206}",False
TX_0b235cd2,CUST_34851,4766921236878917,2024-10-15 18:43:34.187454+00:00,Travel,transport,Uber,3210.23,MXN,Mexico,Unknown City,medium,Gold Credit,False,Chrome,web,5eb4f930472eec7296a20cb6d4cf3850,121.0.250.211,1,True,18,False,"{'num_transactions': 252, 'total_amount': 3295583.7664560173, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 772432.6432889898}",False
TX_d4b5ddf0,CUST_61971,371191101846101,2024-10-26 14:00:22.092653+00:00,Retail,online,Amazon,8229.33,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,1ea57986b580c402f7a4e452289daeaf,153.250.173.105,0,False,14,True,"{'num_transactions': 62, 'total_amount': 3337329.733245507, 'unique_merchants': 48, 'unique_countries': 8, 'max_single_amount': 1744563.5417476147}",False
TX_a036ff82,CUST_14564,5090374723663976,2024-10-26 11:15:40.145223+00:00,Restaurant,casual,Chili's,65520.35,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Firefox,web,2725c45a26b6345c7bded99844a3215a,120.85.191.72,0,False,11,True,"{'num_transactions': 142, 'total_amount': 19127531.686603606, 'unique_merchants': 77, 'unique_countries': 12, 'max_single_amount': 902967.1837010161}",False
TX_19eca9c0,CUST_84752,5522243996445163,2024-10-05 06:38:43.522038+00:00,Education,online,Coursera,21350.85,MXN,Mexico,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,e5cf4b5e1c7db12b914c272a681372ff,254.177.142.245,1,False,6,True,"{'num_transactions': 993, 'total_amount': 134534241.52534005, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1935189.4647618535}",True
TX_5a773abb,CUST_85947,6463218083613914,2024-10-14 13:32:08.302061+00:00,Healthcare,medical,Urgent Care,4559.28,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,8c70bb0d8c75c71847fa7511ca540f6c,63.220.0.15,1,False,13,False,"{'num_transactions': 349, 'total_amount': 6548829.7571429135, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1146417.1873919915}",True
TX_3b350097,CUST_77523,4855167507649817,2024-10-07 03:40:02.496632+00:00,Restaurant,premium,Capital Grille,799.55,EUR,France,Unknown City,medium,Premium Debit,True,Chip Reader,pos,ca5b6bd481122571b4f10ffe3047dcff,120.230.97.178,1,False,3,False,"{'num_transactions': 759, 'total_amount': 19519096.688053433, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2023768.0950087332}",True
TX_6f23f682,CUST_76958,373187635590098,2024-09-30 23:15:15.792380+00:00,Healthcare,medical,Lab Corp,305416.92,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,3220129b434ba082f6dd7fbc6269b717,211.76.155.158,1,False,23,False,"{'num_transactions': 1557, 'total_amount': 42599737.15116432, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4862096.773520181}",False
TX_b24108d2,CUST_31247,371999218512337,2024-10-27 02:29:25.073842+00:00,Restaurant,casual,Chili's,93.27,MXN,Mexico,Unknown City,medium,Basic Debit,False,iOS App,mobile,816d2dbb25b15d233900dfcd18166508,33.110.86.137,1,False,2,True,"{'num_transactions': 49, 'total_amount': 1099916.3530417185, 'unique_merchants': 38, 'unique_countries': 8, 'max_single_amount': 975441.3941330967}",True
TX_a5bfda3e,CUST_13712,5177810544809278,2024-10-09 00:25:20.256023+00:00,Restaurant,premium,Capital Grille,88462.59,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,3dc853ddb4d4e1a672464e26a3e443f3,225.92.138.130,0,False,0,False,"{'num_transactions': 164, 'total_amount': 13395526.828639438, 'unique_merchants': 86, 'unique_countries': 10, 'max_single_amount': 845410.501961492}",False
TX_30250902,CUST_97062,5269337736502858,2024-10-25 16:47:22.018614+00:00,Entertainment,events,Regal Cinemas,2125.05,USD,USA,Philadelphia,medium,Basic Debit,False,Safari,web,a61c0fd22ff07d21faeda22d6e11e1e4,61.204.170.102,1,True,16,False,"{'num_transactions': 91, 'total_amount': 1883453.9327957444, 'unique_merchants': 59, 'unique_countries': 12, 'max_single_amount': 624996.4368867007}",True
TX_2d48c790,CUST_69770,5540055422104398,2024-10-16 13:52:02.111999+00:00,Restaurant,premium,Capital Grille,4101.57,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Chrome,web,19f8731924d0b0a341dfb144cc11787d,139.46.86.140,0,False,13,False,"{'num_transactions': 333, 'total_amount': 5841367.727046105, 'unique_merchants': 96, 'unique_countries': 11, 'max_single_amount': 970965.8371724065}",False
TX_611918c3,CUST_95361,4817431860406661,2024-10-27 01:42:54.459544+00:00,Travel,hotels,Marriott,2311.15,GBP,UK,Unknown City,medium,Basic Debit,False,iOS App,mobile,4a7d6903e1038e62204acbdf1b8ffc10,231.48.6.113,1,True,1,True,"{'num_transactions': 316, 'total_amount': 9984524.122680869, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1525644.313428513}",True
TX_8b84c7dc,CUST_84964,4049527002722806,2024-10-05 17:38:17.627681+00:00,Education,supplies,Chegg,522.88,SGD,Singapore,Unknown City,medium,Gold Credit,False,Chrome,web,c92799805573446ea1c553c135c47994,95.7.7.192,0,False,17,True,"{'num_transactions': 2352, 'total_amount': 142993223.3940617, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5721866.615581787}",False
TX_4b9828e2,CUST_29329,4207530973961492,2024-10-21 11:33:42.099005+00:00,Restaurant,casual,Red Lobster,88985.1,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Edge,web,dfc2bb5719e7538a8422784176049421,114.139.61.209,0,False,11,False,"{'num_transactions': 373, 'total_amount': 48314130.215722196, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 1075044.290020312}",False
TX_d9ff3ca7,CUST_25289,372516849574269,2024-10-06 00:36:19.804451+00:00,Gas,local,Local Gas Station,1099.29,USD,USA,New York,large,Platinum Credit,False,Android App,mobile,f6bf4dc55b74ffdb9e02129201d38b57,108.204.112.249,0,False,0,True,"{'num_transactions': 1031, 'total_amount': 36702171.481386565, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1998990.8150365571}",False
TX_550027af,CUST_89818,4713802880417794,2024-10-07 14:16:10.131318+00:00,Entertainment,gaming,PlayStation Store,433.39,CAD,Canada,Unknown City,medium,Premium Debit,False,Android App,mobile,2dd7b85c9b0f607a1fff346e8466af90,2.182.14.91,1,True,14,False,"{'num_transactions': 673, 'total_amount': 30794913.233233854, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2249957.8649594346}",False
TX_c8082dfa,CUST_95841,5895818610944185,2024-10-22 19:55:19.334956+00:00,Entertainment,events,Ticketmaster,1484.89,BRL,Brazil,Unknown City,medium,Basic Debit,False,iOS App,mobile,1fbd175c9a034981086ae9c9ac5f3d34,82.86.78.249,0,True,19,False,"{'num_transactions': 217, 'total_amount': 2115722.35494241, 'unique_merchants': 82, 'unique_countries': 12, 'max_single_amount': 614787.9195545701}",False
TX_1bafa708,CUST_90844,374701555750299,2024-10-22 09:02:58.760315+00:00,Restaurant,premium,Ruth's Chris,46811.23,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,30bb80471c95a8db8a8bca0835d996e8,159.113.53.111,1,False,9,False,"{'num_transactions': 83, 'total_amount': 2933554.6159647307, 'unique_merchants': 54, 'unique_countries': 9, 'max_single_amount': 846841.009397063}",True
TX_379d54be,CUST_70314,4340026090752748,2024-10-27 16:37:27.493287+00:00,Grocery,online,Walmart Grocery,280254.19,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Edge,web,34835cfc892c41002ef75a673e82315f,132.209.212.137,0,False,16,True,"{'num_transactions': 180, 'total_amount': 33158467.56611799, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 4132179.2726181266}",False
TX_faa03fa5,CUST_82252,4160644556780040,2024-10-07 05:50:43.967892+00:00,Healthcare,medical,Medical Center,240.09,USD,USA,Los Angeles,large,Basic Debit,False,Edge,web,6907826b307b353bf1e4b3f894758b82,63.123.146.86,0,False,5,False,"{'num_transactions': 749, 'total_amount': 17014428.588206615, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1977634.8683763815}",False
TX_4d7a8d8a,CUST_57930,5085690354769270,2024-10-13 19:11:59.980590+00:00,Travel,booking,Kayak,181.82,EUR,Germany,Unknown City,medium,Basic Debit,False,Safari,web,94dda8e777262c608da7f437df04487d,34.233.150.153,1,True,19,True,"{'num_transactions': 439, 'total_amount': 11335862.408913568, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 876990.9923397484}",False
TX_b43e3682,CUST_72398,5217274555411080,2024-10-18 23:18:54.117933+00:00,Entertainment,events,LiveNation,186.51,GBP,UK,Unknown City,medium,Basic Credit,False,Android App,mobile,97831ae224b8c791f4e3da70f0e197c4,166.227.91.18,0,True,23,False,"{'num_transactions': 268, 'total_amount': 7215985.663817101, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 990054.4243474049}",False
TX_b03f6f7b,CUST_97276,376735150506860,2024-10-07 18:09:25.781750+00:00,Retail,online,Shopify Store,3499.72,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,482e2366891ca9a8fa329d11b21d4ee6,223.200.225.215,0,False,18,False,"{'num_transactions': 301, 'total_amount': 11222580.333772, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 1085799.8666870934}",False
TX_13badbc3,CUST_50864,377715291732152,2024-10-15 11:59:59.908408+00:00,Retail,online,Shopify Store,98.31,GBP,UK,Unknown City,medium,Basic Credit,False,Safari,web,c1b4ff04beda9f49e09bab7bf282e36f,45.214.68.18,0,False,11,False,"{'num_transactions': 523, 'total_amount': 12986491.65319943, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1312969.3390845146}",False
TX_a296e66a,CUST_74106,5371127018936824,2024-10-17 17:22:04.843326+00:00,Education,supplies,University Bookstore,259325.65,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Chrome,web,1e1e62dd27b2a35835e6abefcaf198fc,137.246.229.158,1,False,17,False,"{'num_transactions': 471, 'total_amount': 21518532.754938275, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 5998701.406154422}",False
TX_1fbef708,CUST_49164,374180509394480,2024-10-03 18:07:29.747034+00:00,Grocery,online,Amazon Fresh,54795.14,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,8930f6b7bc70e1bb43b9a44d76d15040,137.141.142.182,1,False,18,False,"{'num_transactions': 2, 'total_amount': 62628.200362734555, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 54795.136642989615}",False
TX_a29110b6,CUST_43164,378654179840374,2024-10-09 18:49:59.030952+00:00,Grocery,online,Walmart Grocery,237.56,EUR,Germany,Unknown City,medium,Basic Credit,False,Android App,mobile,dac2bc50f52c2b0687949a669c61c228,56.141.36.81,0,False,18,False,"{'num_transactions': 71, 'total_amount': 1078445.0781601768, 'unique_merchants': 51, 'unique_countries': 11, 'max_single_amount': 464075.77270315523}",False
TX_7b04453c,CUST_41099,6395109063613672,2024-10-08 10:00:03.562996+00:00,Gas,local,Highway Gas Stop,32752.51,JPY,Japan,Unknown City,medium,Premium Debit,False,Android App,mobile,06dc07d57bf35a3abbbaa61e27808ffd,171.18.165.135,0,False,10,False,"{'num_transactions': 684, 'total_amount': 46068130.436429396, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5987931.800784701}",False
TX_fb6a00bd,CUST_80927,6875574290402158,2024-10-30 18:28:30.904857+00:00,Restaurant,fast_food,Taco Bell,2489.83,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,e432cbb3ab91b5990a7c1c0782bd8434,133.247.44.148,0,False,18,False,"{'num_transactions': 11, 'total_amount': 65043.7080159412, 'unique_merchants': 11, 'unique_countries': 2, 'max_single_amount': 15982.469423667208}",False
TX_1afacad4,CUST_72714,5507566623329304,2024-10-28 18:48:29.670521+00:00,Restaurant,fast_food,Subway,23192.24,RUB,Russia,Unknown City,medium,Premium Debit,False,iOS App,mobile,74d4fc9886616c598621bcb656f80f7f,23.67.153.146,0,False,18,False,"{'num_transactions': 70, 'total_amount': 2713702.0423076577, 'unique_merchants': 56, 'unique_countries': 8, 'max_single_amount': 486672.0927529379}",False
TX_dd2b37e5,CUST_62385,5913245548615646,2024-10-12 19:48:49.492196+00:00,Travel,airlines,Emirates,443.47,USD,USA,Los Angeles,large,Premium Debit,False,Chrome,web,4ec3c7a7be76e0dfa36c7e12fe9bd772,231.205.197.252,1,True,19,True,"{'num_transactions': 445, 'total_amount': 9764401.454954164, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 932426.0188850197}",False
TX_a02c7c24,CUST_29315,377302691294347,2024-10-23 18:23:16.892612+00:00,Grocery,physical,Food Lion,302.39,USD,USA,New York,large,Gold Credit,False,Firefox,web,4eb1032ba2517eb8a770daf7ddc03ab2,17.121.255.189,1,False,18,False,"{'num_transactions': 261, 'total_amount': 13270488.532805005, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 5255023.112656606}",False
TX_31503ddb,CUST_36865,4793590432519620,2024-10-29 12:08:47.458466+00:00,Entertainment,gaming,Epic Games,376.58,USD,USA,San Diego,medium,Premium Debit,False,Android App,mobile,6eb1acea1e02164b6a8efce52a6e91eb,55.24.157.172,0,True,12,False,"{'num_transactions': 15, 'total_amount': 145249.21737877, 'unique_merchants': 14, 'unique_countries': 4, 'max_single_amount': 90311.26470717827}",False
TX_5a9f0e2e,CUST_10129,6681762411624974,2024-10-04 09:28:37.042125+00:00,Restaurant,casual,Applebee's,124.61,CAD,Canada,Unknown City,medium,Basic Debit,False,iOS App,mobile,a25c85de342620211f703ff44b4ff903,15.79.209.234,0,False,9,False,"{'num_transactions': 118, 'total_amount': 1201786.3363303067, 'unique_merchants': 62, 'unique_countries': 12, 'max_single_amount': 262777.7832120504}",False
TX_1b785238,CUST_51786,373907727872074,2024-10-27 17:55:46.234782+00:00,Education,online,Udemy,690094.34,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Safari,web,c720a532ad75372d4e3248b2c775a6d8,189.87.5.198,1,False,17,True,"{'num_transactions': 144, 'total_amount': 5005629.392798186, 'unique_merchants': 78, 'unique_countries': 10, 'max_single_amount': 1744090.799173675}",True
TX_8c445791,CUST_84137,4841442872061691,2024-10-21 11:15:48.788740+00:00,Education,online,Skillshare,622.82,CAD,Canada,Unknown City,medium,Premium Debit,False,Edge,web,7eb59acefde7b396f4d7ad5b80cb9c2e,162.226.160.98,0,False,11,False,"{'num_transactions': 117, 'total_amount': 3335671.2020869055, 'unique_merchants': 72, 'unique_countries': 11, 'max_single_amount': 1036755.423396105}",False
TX_bfa22793,CUST_91585,5236081988264573,2024-10-20 03:29:31.355566+00:00,Healthcare,medical,Local Hospital,498.92,USD,USA,Dallas,medium,Gold Credit,False,Edge,web,3cda202c6b6d69c948854d46759400b0,117.193.254.163,1,False,3,True,"{'num_transactions': 152, 'total_amount': 4602091.653482187, 'unique_merchants': 76, 'unique_countries': 11, 'max_single_amount': 1726530.4110183765}",False
TX_4409476e,CUST_83518,378459402781704,2024-10-01 19:44:17.953980+00:00,Restaurant,premium,Capital Grille,200.2,SGD,Singapore,Unknown City,medium,Basic Debit,False,Chrome,web,c23aa50da9a47b5db0009696d79176a8,33.50.73.0,0,False,19,False,"{'num_transactions': 911, 'total_amount': 21504989.745438855, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1822991.511916585}",False
TX_1fd7451b,CUST_71640,6542927077451629,2024-10-21 19:42:11.202204+00:00,Education,online,Udemy,394.4,EUR,France,Unknown City,medium,Premium Debit,False,Firefox,web,90369b39fe5304ed2abd1b5b712497ba,38.133.188.83,0,False,19,False,"{'num_transactions': 356, 'total_amount': 11704670.598102966, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 3810767.668464802}",False
TX_65c920f2,CUST_15783,4993273736414560,2024-10-03 02:23:08.647316+00:00,Healthcare,pharmacy,DuaneReade,488.22,USD,USA,San Diego,medium,Premium Debit,False,Firefox,web,f09b61b3e736dc1b8c514552d9720610,102.210.191.51,0,False,2,False,"{'num_transactions': 583, 'total_amount': 13860113.436826173, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1508950.4589737554}",False
TX_cb70e094,CUST_11491,370396802018543,2024-10-15 13:06:15.419205+00:00,Gas,local,Truck Stop,1101.23,EUR,Germany,Unknown City,medium,Platinum Credit,False,Android App,mobile,670c1a8040ef9fe965549c112672c5ee,80.238.12.189,0,False,13,False,"{'num_transactions': 758, 'total_amount': 45815476.804478064, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3986269.671232517}",False
TX_7ed0ccbc,CUST_47769,5261400484592840,2024-10-27 16:53:22.384119+00:00,Retail,online,AliExpress,128065.35,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,7b350e233c9f0d2da29668955032563f,14.34.85.198,1,False,16,True,"{'num_transactions': 6, 'total_amount': 159473.52717866507, 'unique_merchants': 6, 'unique_countries': 2, 'max_single_amount': 128065.34636890797}",True
TX_c6d68fed,CUST_81659,4112001569066793,2024-10-15 01:16:16.366030+00:00,Entertainment,events,AMC Theaters,14565.97,MXN,Mexico,Unknown City,medium,Platinum Credit,False,iOS App,mobile,8adcb56032b0379502c9c91eed14cdc0,167.219.5.29,0,True,1,False,"{'num_transactions': 532, 'total_amount': 22247581.154972643, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1691455.5676148776}",False
TX_d247650f,CUST_99944,4555240205618757,2024-10-21 19:30:56.389426+00:00,Grocery,physical,Food Lion,10927.77,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Android App,mobile,df0bc5c9bafd8357ae9872f6df2de25f,231.17.146.117,0,False,19,False,"{'num_transactions': 37, 'total_amount': 3054193.460615063, 'unique_merchants': 28, 'unique_countries': 5, 'max_single_amount': 1833174.581999531}",False
TX_a7fc0b5c,CUST_84651,376841997864106,2024-10-05 06:04:34.718615+00:00,Retail,physical,Walmart,2004.66,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,0b566fe98229c696b5e7aaa2349b9c42,223.179.241.53,1,False,6,True,"{'num_transactions': 630, 'total_amount': 12144359.985548804, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1805111.8593854134}",False
TX_1e226ba1,CUST_83357,373219010159403,2024-10-24 16:40:59.135234+00:00,Education,supplies,Barnes & Noble,353.19,GBP,UK,Unknown City,medium,Gold Credit,False,Safari,web,3c1f43edaa77d638d2ca6ab027bb3ae1,95.130.114.239,0,False,16,False,"{'num_transactions': 110, 'total_amount': 2108479.009344937, 'unique_merchants': 64, 'unique_countries': 11, 'max_single_amount': 883334.1512516466}",False
TX_b305ee71,CUST_56823,376133981966455,2024-10-14 01:20:21.945989+00:00,Gas,major,Exxon,49.77,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,a41acdc5ee71bfd2d394b8f71f289be9,125.207.64.252,1,False,1,False,"{'num_transactions': 158, 'total_amount': 22838039.782040074, 'unique_merchants': 79, 'unique_countries': 9, 'max_single_amount': 943518.6463086227}",True
TX_a20e3425,CUST_46591,4551515666971298,2024-10-24 15:32:52.121322+00:00,Travel,booking,Hotels.com,958914.35,NGN,Nigeria,Unknown City,medium,Basic Credit,False,iOS App,mobile,643dd925b795326246e43184967871eb,83.238.217.163,0,True,15,False,"{'num_transactions': 250, 'total_amount': 38513362.083465464, 'unique_merchants': 90, 'unique_countries': 12, 'max_single_amount': 3445662.8910327232}",False
TX_550412a9,CUST_84823,4399242834866153,2024-10-18 08:33:31.390351+00:00,Travel,transport,Enterprise Rent-A-Car,554.81,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,e5caa8f334e152f2ec4c0bdc325ef17f,229.221.244.51,0,True,8,False,"{'num_transactions': 123, 'total_amount': 3348689.2957288795, 'unique_merchants': 66, 'unique_countries': 12, 'max_single_amount': 1781943.3070712427}",False
TX_023c3526,CUST_56623,6891898109234118,2024-10-11 04:44:38.621757+00:00,Entertainment,gaming,Steam,7.74,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,b23e9778ce2d3b990cf89fff9573bf8a,96.213.165.70,1,True,4,False,"{'num_transactions': 94, 'total_amount': 1357413.1554089426, 'unique_merchants': 62, 'unique_countries': 10, 'max_single_amount': 603805.1451910775}",True
TX_306f0942,CUST_13426,375981743820498,2024-10-04 08:09:37.938960+00:00,Restaurant,fast_food,McDonald's,49.86,USD,USA,Dallas,medium,Basic Credit,False,Android App,mobile,03ca6116c2db4d5578c3b1a8723a817c,147.12.22.151,0,False,8,False,"{'num_transactions': 509, 'total_amount': 13593107.866314476, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1454043.2471717065}",False
TX_567055ee,CUST_74710,6934860489554571,2024-10-13 13:44:08.059677+00:00,Grocery,physical,Trader Joe's,248.19,USD,USA,San Antonio,medium,Premium Debit,False,Android App,mobile,d8aaca236f33df07f6c77cb506e2738e,105.254.209.251,0,False,13,True,"{'num_transactions': 180, 'total_amount': 3515036.193813124, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 796110.6379896225}",False
TX_cc36146a,CUST_29005,4199431871226379,2024-10-18 14:49:54.160724+00:00,Retail,physical,Walmart,338.74,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,289ff538d255564f6ee437f2abc1bb85,38.203.198.5,0,False,14,False,"{'num_transactions': 230, 'total_amount': 4183486.1093981075, 'unique_merchants': 90, 'unique_countries': 11, 'max_single_amount': 743551.1225530762}",False
TX_1023e6a5,CUST_16056,4801895487484269,2024-10-10 11:30:37.255581+00:00,Education,supplies,Chegg,1646.25,SGD,Singapore,Unknown City,medium,Platinum Credit,False,iOS App,mobile,5490899edbcf5946cc6191efb24d02ba,147.158.209.187,0,False,11,False,"{'num_transactions': 64, 'total_amount': 4597716.578767633, 'unique_merchants': 50, 'unique_countries': 9, 'max_single_amount': 958724.2627498452}",False
TX_e5a2f601,CUST_21042,4877550141031563,2024-10-04 20:11:59.199959+00:00,Travel,airlines,United Airlines,167.72,GBP,UK,Unknown City,medium,Basic Credit,False,Chrome,web,9ddeb45e3da87f23a8c6f94494f818ae,209.151.216.49,0,True,20,False,"{'num_transactions': 763, 'total_amount': 23805186.060436457, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3273830.9866937343}",False
TX_2f05e741,CUST_89297,4213116536967788,2024-10-18 15:32:11.341570+00:00,Restaurant,casual,Olive Garden,888.78,AUD,Australia,Unknown City,medium,Platinum Credit,False,Android App,mobile,6e9cb795dd74aa349048d08fe2146843,219.105.228.231,0,False,15,False,"{'num_transactions': 174, 'total_amount': 8947029.398167642, 'unique_merchants': 83, 'unique_countries': 12, 'max_single_amount': 1613447.9860878256}",False
TX_c3b31464,CUST_90044,4496220096389454,2024-10-29 22:28:43.848949+00:00,Retail,online,AliExpress,629.2,GBP,UK,Unknown City,medium,Basic Credit,False,Chrome,web,4d91651d648a593eca0fa1fdc23fe2f2,33.40.19.145,0,False,22,False,"{'num_transactions': 27, 'total_amount': 84502.7006982664, 'unique_merchants': 24, 'unique_countries': 6, 'max_single_amount': 48658.776293516676}",False
TX_fe8f7a02,CUST_36676,377600105878872,2024-10-29 13:58:07.556778+00:00,Entertainment,streaming,Hulu,16.61,BRL,Brazil,Unknown City,medium,Gold Credit,False,Chrome,web,0b1c3d735b41751304cd5f9a053b7563,81.36.130.228,1,True,13,False,"{'num_transactions': 19, 'total_amount': 28011.82270516336, 'unique_merchants': 19, 'unique_countries': 3, 'max_single_amount': 10954.895002314564}",True
TX_8b10588c,CUST_79578,378048116615223,2024-10-27 15:36:59.814008+00:00,Healthcare,medical,Local Hospital,64033.7,JPY,Japan,Unknown City,medium,Platinum Credit,False,Firefox,web,529ae8d0098759763dbd620b9d1d9e43,52.171.51.141,0,False,15,True,"{'num_transactions': 0, 'total_amount': 64033.69931336901, 'unique_merchants': 0, 'unique_countries': 0, 'max_single_amount': 64033.69931336901}",False
